Author_id,Isbn
5220,0938665650
1160,0553572245
1381,0373834756
5221,0373834756
5222,0373834756
95,1568652895
4181,0786885912
5223,0307101479
152,0061000299
912,0380731207
5224,1550130684
5225,0471142425
4296,0440413281
4746,0345432479
5073,0446609560
1724,0449912108
5226,0531150011
463,067940712X
5227,1896300421
224,188259312X
1221,0609810030
1486,0670894699
5228,0452283086
2976,0553573292
5229,0553573292
5230,0448168278
5231,0679810528
5232,0679810528
152,0061000035
1717,038081093X
200,2910188132
5233,0684867974
578,0060924349
5234,0373289170
743,0671627759
232,0440225116
743,0316171638
232,0440214009
5235,342312203X
351,3257211945
5236,3257211945
1000,3499156717
5237,3499156717
222,3442448387
2475,3257231008
2475,0330346261
5238,0671743481
3064,067187876X
274,0140320431
4993,0140320431
5239,0743471520
1175,044166251X
5240,0713724048
5241,0006727492
1747,0440999197
5242,0471062189
5243,0471062189
5244,0375758453
5245,0843950552
3643,0553560719
143,0451168615
5246,0028617363
1957,0886779146
5247,0886779146
2501,0886779146
1360,0385334206
1807,0671027492
1808,0671027492
948,1853260010
4742,0449220605
5248,0553379267
57,1853260002
1512,1853260614
1322,0553560735
1807,0671027506
1808,0671027506
1807,0671024345
1808,0671024345
5249,0345384229
5250,0345384229
4772,0345384229
580,0449006883
4688,0060952822
60,0553106651
5251,0671025538
93,0345413997
1299,1853260444
1299,1853260770
3844,0312863853
5252,0312863853
5253,0671026291
60,0425099334
5254,3442541425
2592,3442541425
150,067972205X
5255,067972205X
1999,0446912069
5256,0802112803
4171,0399135847
5257,0813517508
2140,067978148X
5258,0871135701
5259,1551667479
3209,0671027115
5260,0671785141
5261,006000777X
77,0671891650
5262,0671891650
219,0060391022
5263,1577330080
3905,0786711035
5264,0618263276
143,0684853507
5265,0385492235
2621,0761516735
5266,0060931353
5267,0345407083
5268,1570671222
5269,080213338X
5270,0722513585
5271,0385488947
5272,0446522422
5273,0446522384
5274,0345380673
5275,0446524182
553,0670865796
5276,0525241604
5277,0399146296
5278,031230238X
5279,0312859589
5280,0802139566
5281,0805042156
5282,155870275X
640,006019295X
423,0385484003
488,0060185716
5283,0517163128
5284,0671521004
5285,1401300065
488,0061031542
5286,0618197338
1979,0618197338
2172,0399237232
130,0316603570
737,0316603570
3415,0312318898
627,0312289723
5287,0671659154
1092,0553801945
5288,0811828301
943,0765347156
5289,0740713949
5290,0836269195
5291,0836269195
251,0060745908
1012,0425192725
1092,0553579525
485,0380792745
488,0688167829
943,0812517024
184,0399146652
5292,006056198X
972,0553573985
2360,0312065647
2221,0312065647
5293,0312065647
2532,0671578448
5294,0671042831
4481,0312199406
3378,0393046974
5295,0312968884
2382,0756401356
866,0671656155
5296,0968288308
760,0808514121
5297,0345450698
82,0375412530
5298,0969799152
5299,0969799152
5300,0969799152
5301,0969799152
5302,0696218364
1095,0787123730
1671,1565115430
5303,1565115430
5304,1565115430
5305,1565115430
1097,1574533525
5306,0140285679
5307,0824518977
3065,0553569031
153,1558008764
3207,0553472704
5308,0553472704
1389,1559273909
5309,1559273909
155,1402511787
5310,1402511787
5311,0671779664
5312,0671779664
224,0804114609
5313,0743249275
5314,0743249275
224,0345438825
207,0380868768
146,039915079X
5315,0670894508
5316,0312983743
553,069452526X
553,069452526X
234,0385729340
3275,0517122707
4792,0679463135
5317,0375508716
5318,089281859X
2547,075284332X
5319,9724115380
5320,0451450523
5321,0752801716
559,0330331973
5322,0006510019
5322,058621089X
5323,0864423705
5324,4770016964
5325,4770016964
1525,0586045449
5326,0586200967
5327,0441132448
904,0553212427
904,0553212419
309,0553577778
5328,0671037307
5328,0671037293
5328,0671037285
627,031298328X
3383,031298328X
132,0451205626
2811,0380802937
2577,0446606456
238,0449223043
238,0553284118
2811,0380802929
374,0446364622
139,0140060898
1746,0671737791
1568,0684826127
578,0060920335
4671,0345423135
2393,1556613105
1484,0373483937
734,0142002585
5046,0142002585
5329,0425068145
5330,0891079149
5331,068482440X
3143,0373484488
1484,0373484488
5332,0373484488
5333,0764220314
5334,0684800993
571,0451082028
5335,0802726224
5336,0156002078
5337,0764223666
5338,156476706X
5339,0800757181
5058,1556618662
915,0891073906
5340,187895105X
369,0373218125
485,0380728133
5341,1586420429
221,0060932147
226,0375724389
540,0375422412
5058,0764223291
82,0449003981
495,037570924X
5342,0812930088
5343,0812930088
3439,0345435168
5344,0786886323
4082,0747541604
5345,0840775717
1859,0061009482
552,0380730847
4556,0373243820
5346,0373164394
5347,0345441265
304,1573227528
5348,038078954X
2811,0380819635
64,0440221595
5349,0316782475
1929,0525947299
5350,0140115773
5351,0060198184
5352,0878332928
3317,0525947736
367,0804119430
5353,0618118810
2983,0618118810
330,0449906515
1276,0671038443
5354,0786884649
5354,0786865539
1973,0553263811
1738,1857988884
5355,0747256675
3143,0380767643
954,0440222656
3953,0380569035
3143,0380767635
5356,0380711982
1937,0380711982
5357,0312904568
4106,0452282063
5358,0192833170
5359,0192833170
1266,0140189351
1227,0140189351
5360,0671622021
3072,0486289990
5361,0525468633
4500,0441000150
606,0671878662
821,0070064547
5362,0897331222
5363,1557736022
253,044022392X
4710,0446605913
377,0553254642
218,0553213806
5364,0553213806
501,0451410025
248,0804118558
5365,0380808641
5363,1557735417
5103,0385722109
5366,1931166196
5367,0947782753
574,0679433015
574,0394587863
5368,0517150646
2767,0440136482
2768,0440136482
5369,0440136482
5370,0867163968
5371,0867163968
5372,0867163968
5373,0883781042
5374,0913866156
5375,0094717907
5376,1887161120
5376,0385188579
5376,0451196805
5376,0385132786
5376,0671632949
5377,0767901576
5378,0316899984
5379,3423130180
5380,0671820478
5381,0843947888
412,0385471106
1671,014029628X
5382,3473581534
5383,3473581534
5384,3473581534
964,0590425919
5385,0394719557
5386,0441478123
5387,006019393X
1209,0743428668
162,1568650426
5388,1571742859
5389,3462030426
5389,3462030426
290,3596125723
891,006097141X
5390,0380974487
200,325706277X
201,325706277X
5391,0517703491
161,0739412930
5392,0739413279
110,0821749889
5393,0373970196
5394,0553563734
1191,0515129224
1191,0671676237
1114,0553801813
1998,0380016974
5395,0380809087
5396,0609805509
3979,0886778158
3979,0886778166
4436,0671025945
5397,0441009077
5398,0375509089
2158,0449005844
554,044922046X
2190,0671877836
2190,0671876813
1116,0441090435
1530,0425181685
1688,0743435583
1191,0515130923
5399,055357762X
2265,0380802325
5400,0425173356
554,0553572040
2190,0671721631
1530,0345435273
1998,0380814803
5401,0399149678
5402,0671035460
3101,0778320286
3446,0451212169
1746,0671871005
3101,0373218877
5403,0755308530
5404,0451188713
5405,0974087203
64,0316095133
5406,1573221597
5407,1573221597
263,0064472272
5408,0440224748
5409,3492229352
5410,0140446745
5411,0140446745
5412,0140446745
5413,0486285537
3589,0805210555
5414,0805210555
1724,0805210555
5415,0451628047
5416,0451628047
284,0689839618
5417,0689839618
1155,0670878073
5418,0440114330
2292,0061059323
5419,0061059323
5420,0764228943
5421,0764228943
5058,0764228072
95,0880384433
532,0515128600
458,0553583980
369,0515121843
5422,0553560220
5423,3423130148
1174,0312872372
5424,0071364498
5425,0071364498
914,0486292568
5426,0312952716
5427,0446357928
5428,0375714529
335,0451527712
5429,0451527712
5430,1565049489
5431,0486270734
5432,1888054069
5433,087542001X
5434,0671474308
5435,0345432223
5436,0876544766
5437,019283097X
5438,019283097X
5439,0831705183
57,0451525892
282,0451525892
5440,0446391360
4688,0060965819
5441,0385044011
5442,0451520955
5443,0446373559
5444,0883657147
2701,0671039415
5445,0156612062
5446,0156612062
5447,0156612062
5448,0517692007
5449,0679603301
1198,0312130279
5450,0847813754
5451,0140441034
5452,0140441034
1589,0140443215
5452,0140443215
5453,0140443215
4335,0871567865
5454,0871567865
5455,0375501517
5456,0679410341
146,0399147837
5457,0399147837
189,0553354779
2171,051511331X
1012,0399147195
627,0312265840
61,0743206029
2238,038080025X
369,0515136263
5458,0425157784
5085,0553579312
346,0380725827
346,0380728265
61,0684835959
5459,0786884592
5460,0786884592
5461,0312958358
136,0316780375
128,0446611948
5462,067151699X
5463,0452280958
5464,078601525X
143,0452279607
143,0670272663
143,0670451932
1988,0849911788
559,0333568745
2644,067943612X
143,0743436210
5465,0061098280
5466,0061098280
1929,0440236738
5467,0449902803
5468,0399138250
2955,0804105820
1867,0671864416
5469,0671864416
5470,0671864416
5471,0553370715
5472,0201101904
5473,0671536214
5474,0440224721
176,0446604844
132,0061044490
1875,0451204514
5474,0440220696
5475,0449230643
5476,0380564998
5477,0671570072
1040,0880382651
5478,0880382651
5479,0802730981
1191,1551665557
970,1551668610
552,0380817691
565,0553582526
1206,0684859734
2757,0345426037
2756,0671887971
5480,0345401964
1745,0312983387
5481,055337396X
5482,006104055X
116,0451173139
62,0671038567
1620,0451152190
181,0141000198
1389,067976268X
5483,0425188213
2563,0425192121
5484,0451184785
554,055309999X
56,0380804743
5485,0679734163
1863,006000469X
554,0553578316
56,0380770334
498,0743225325
5486,0446365386
5487,0804111634
5487,0804111626
5488,1930722109
881,055321330X
1082,055321330X
5489,006091341X
129,0446519804
129,0446527017
337,0399148450
2070,0451201515
2072,0451201515
988,0671727796
5490,0440194253
1320,0446523372
1321,0446523372
5491,0743456378
3243,0439043999
3244,0439043999
5492,0439043999
3243,0590481150
3244,0590481150
5493,0590481150
2587,0812504798
5494,0440009782
5495,1565540387
5496,0440229464
5497,0064440257
5498,0064440257
257,0061020702
5499,0425130223
143,0451161351
257,0061057649
60,0425100650
5500,0689845936
5501,0440202086
5502,0140060324
5503,0091841844
5504,190085032X
5505,190085032X
1349,0440509238
369,0373218036
2915,2070725804
5506,0349113858
2519,0671047329
5507,0451451155
5507,0061056219
5507,0451453328
5507,0451451384
5507,0451451562
5507,0451451805
5508,0399217797
5509,0785812245
5510,0785812245
5511,1558747575
5512,0395311292
5513,034542705X
5514,0312860374
1998,0380762595
1998,0380774933
3760,0440202507
1191,0515131741
1191,0515136182
1785,0515136948
2159,0451206428
2811,0380790890
1090,0743477081
913,0380752131
583,0345388593
3760,044020254X
2158,0515135453
1353,0380812037
1114,0553581872
5515,0380818647
3731,0553583395
1114,055358619X
532,0515125628
2735,0553565249
161,055357695X
1191,0671019619
1191,0446363731
1191,0671019651
1191,0671523074
1620,0553572326
433,0061059838
5516,0061059838
5517,0061059838
62,0425172546
5518,074347628X
1114,0553586181
743,0061094609
5519,0486273776
5520,0931432901
5521,0060256257
832,0060256257
689,0679427279
5522,055357809X
2900,0380711524
5523,0553261509
374,0446341991
2456,0140113428
5524,0821713000
938,006101009X
938,0061092533
5525,0449211886
1422,0590466194
5526,0811827631
987,0140068767
1259,0553278398
1259,0345308980
143,0743235150
5527,2867448999
1545,0515104191
1883,0441885691
5528,0451628039
760,0140177396
5529,1570624380
57,0760700435
5530,048627084X
5531,048627084X
5532,0802713823
5533,051718608X
5534,051718608X
1969,0486278166
57,0140373373
5535,0140373373
401,0486408787
182,0486408787
553,0451186923
143,0451184114
484,0446356573
1832,155166545X
1012,0553280341
1012,0553280368
574,067942573X
3844,0812570944
1945,078688939X
143,0451176464
5536,0671894455
143,0451186362
5537,1570431108
5538,1570431108
5539,0451405692
130,0446607657
5088,0446611662
5540,0140067841
5541,1878379992
5542,0892811706
5543,0684150700
5544,0517463008
2271,081120457X
5545,081120457X
5546,0395120985
5547,0910395039
2116,0312901437
397,0553212923
5548,0553212923
5549,0553212923
40,0345354613
5550,0967231434
129,0553104039
5551,038532748X
1229,0380713802
57,0140430725
5552,0140430725
5553,0345356640
3064,0812513401
5554,0940685590
4892,0898159318
5555,0671319825
5556,0451456491
5556,0451450957
5556,0451454359
2296,067187747X
1181,0441569595
5557,0843948302
5558,1573229105
3111,0375505148
4267,0345291409
146,0425147363
875,0425147363
3389,0425147363
5559,0671731424
204,034068948X
686,0449238083
5560,0747204233
490,0385333919
536,0449001245
330,0449001245
5561,0449001245
1094,0061099570
5562,0061099570
5563,0936552034
5564,0375750002
2682,0425165582
1331,0380820293
1259,0451141296
2501,0451141296
5565,0451141296
5566,0312980205
970,0743467345
798,0679889175
798,0679801111
5567,0871236575
5568,1410729435
179,0395775396
5569,0743434021
5570,0440164125
5571,0515116297
1491,0812550765
5572,0888011091
5573,0425183653
5574,0373765703
3448,037369167X
5575,0373250134
2575,0446363162
3450,0373153279
1484,0373153260
5576,0345375556
2689,1573221082
3072,068480154X
57,0140430059
5577,0140430059
1620,0553569619
5578,0770104274
5579,0451172825
130,0446613843
737,0446613843
119,0679436448
301,0553580930
5580,1558216847
5581,0590313185
5582,0590313185
5583,0590313185
5584,0590462253
5585,0590462253
1276,0671024094
5586,1565070054
5586,1565070461
5587,1556618646
5420,1556618646
5587,1556618638
5420,1556618638
5587,155661862X
5420,155661862X
5586,0890819696
5586,1565071298
5588,1556618409
5588,1556618395
5589,0849942357
5589,0849937221
5589,0849917069
5589,0849917050
5590,0373691580
1004,0385249683
5591,0060975849
3243,059043411X
3244,059043411X
3772,0439172187
5592,0590978802
4203,0439051630
5593,0439051630
5594,0439160200
5595,0439160219
5596,0439160219
5597,068482292X
5598,0393308189
5599,0446676136
5600,0446676136
5601,0345394658
5601,0345301110
5602,068485287X
2657,0140450181
5603,0140450181
2657,014045022X
5603,014045022X
5604,014045022X
627,0312980140
403,0553211951
274,0141301155
90,0525934960
2560,0140189645
5605,0140189645
5606,0877790388
5607,0771065175
397,0451521293
1009,0385324138
5608,0679436332
283,0452277507
5609,0452277507
5610,0764222295
5567,0764222295
2712,0140327738
5611,0140367624
5612,0140367624
5611,0140367462
5613,0140367462
5567,0764221396
5567,076422400X
5567,0764225553
5610,0764222473
5567,0764222473
5610,0764221760
5567,0764221760
1009,044022425X
5567,0764221612
5567,0764221566
1009,0440217563
1009,0385319959
5614,0773674187
5615,0773674187
5567,1556619510
176,0446611778
2442,1853260363
5616,0006374093
1082,0374525188
2333,0749385359
3589,0099428644
2584,0349111367
5617,0747273146
5618,034910901X
1990,0330244078
5619,0571216420
5620,0312974620
5621,0312974620
5622,0304357278
5623,0471293334
5624,0471293334
5625,1842223739
5626,0714530387
5627,0679735291
5628,0140250328
5629,1591092744
2793,3442540356
5630,0671447483
5631,0671447483
221,2070741354
138,0345385977
5632,0373441762
5633,0373441800
5575,0373250479
109,0312303467
5634,0671693190
219,0670891509
517,0312988915
518,0312988915
1097,014023313X
5635,097213011X
5636,097213011X
563,0425141233
1314,0812966813
1239,0671016776
5637,0923059008
1029,0373250428
476,0345470621
5638,0060522259
1722,0312205961
4416,0743418700
1722,0399143564
1722,0399144684
4416,0425185508
4416,0140230270
5639,0140266925
1929,0525947914
1620,0345452593
18,0757300421
19,0757300421
5640,0757300421
5641,0757300421
5642,076791404X
5643,0060586125
5644,0440220432
138,0446326062
2019,0671733613
1929,0440225442
5645,0575403306
5646,0375759093
5647,0590137859
910,0590137859
5648,0590137859
5649,0786845384
5650,0786845406
5651,0064442055
5652,0064442055
5651,0064440192
5653,0064440192
2230,0590470051
2701,0553480545
4659,0590417363
4397,0590442481
2228,0590440829
1189,0671879464
2701,0553484001
1957,0590373986
1189,0671879510
2701,0553480553
2701,055348284X
2228,0590482289
2701,0553482122
5651,0380716984
5654,0380716984
274,0590136011
275,0590136011
5655,0590426931
618,0590426818
618,0590426869
5656,0590426869
5657,0590426850
5656,0590426850
618,0590426877
5658,0590426877
5028,0590426885
618,0590426796
596,0380732726
617,0380732726
596,0380709562
617,0380709562
596,0380709600
5659,0380709600
596,038070952X
617,038070952X
596,0380709236
617,0380709236
1189,0671955128
1189,0743437616
5660,0743437616
1189,0743437675
5661,0743437675
1189,0671001205
1189,0743406648
1189,0743437470
5660,0743437470
905,0440158613
5662,0061052493
5663,0142000396
5664,0679730346
4583,0684815028
5665,0684815028
5666,0312204264
5667,0312984863
5668,0373261136
3587,0517573199
622,0060275103
1444,0679752455
5669,0525947345
5670,006001203X
5144,0375713344
2927,0805060227
5671,0890878897
5672,0890878897
5673,0091834171
4011,0451174291
5674,0451174291
1395,3596200261
5675,3596200261
5676,3518366467
5677,3129044019
5678,3404146298
814,0140293450
5679,1891480030
458,055311073X
82,037540256X
543,0440207622
5680,0671004654
5681,034543630X
1209,0671759329
2171,0399142495
543,0385306059
5381,0843951044
3266,0743253973
5682,1930603401
5683,0971614504
3429,006000780X
5381,0450057062
5381,0747247838
5684,0972930949
5381,0843951842
5685,0843953837
1607,042519549X
82,1400042070
3444,067084327X
1607,0425193942
3439,0375506039
3439,0345435028
1746,0345453816
810,0345464958
345,0743412753
458,0553583956
5686,0446612804
5687,0618109617
5688,1401300316
5679,1889186287
5679,1881475735
5689,1881475735
5690,0972085920
5691,0972085920
5679,1889186228
5692,1892950103
1209,0671729411
5693,950028359X
4648,043912042X
3522,9722100262
583,0060177225
5694,9505112033
5695,9875500534
5415,9875500046
5695,9875500526
2003,0425128458
1620,0553568701
5696,1569471231
5697,1889199036
5698,0345442938
5699,0531058379
905,0425129616
5700,1856352498
484,0688162827
490,0060083948
5701,0679892206
5702,0679892206
5703,1590521439
4498,158660970X
5704,0152024999
567,0849942845
5705,158567074X
1403,2070360024
5706,0451184025
3589,0553213695
5707,0553213695
5708,0140089373
5709,0140291946
5710,0921149611
401,0460873598
5711,0889223394
5712,0138199051
5713,0771021461
1204,0446344109
991,074320395X
5162,0452008999
136,0316788228
5714,0415902029
5715,0920057861
5716,0774803436
5717,0774803436
5718,0774803436
5719,1550170732
5720,013116757X
5721,0176035400
454,0192815326
5722,0192815326
5723,0192815326
5724,0948984031
5409,014002476X
5725,155861009X
5726,155861009X
5727,0671740288
5728,0951426133
5729,0704339838
1045,0375421815
283,0451519841
1794,0451519841
900,0451519841
5730,0889222371
1507,006091307X
5731,0140067779
427,0553211714
484,0440160677
5732,0451158962
583,0061095869
583,0345345738
5733,1859671438
5734,0870407570
1883,0441172717
5735,0751510785
94,0375803483
5736,0375803483
5737,0060956453
5738,0971400415
820,0374266441
2188,0374266441
5739,0452283876
5740,0375506292
2701,0553156691
2701,0553156810
5741,0553156950
2701,0553156950
2701,0553157159
2701,0553156888
2701,0553156357
2701,0553156535
2701,0553157272
2701,0553156241
2701,0553156284
2701,0553156098
2701,0553157078
2701,0553156411
2701,0553155881
2701,0553156063
2701,0553156632
2701,0553484346
5742,0060961023
5743,0060961023
5744,0385134444
5745,0385134444
5746,0446342963
5747,0446342963
5748,0023672609
5749,1567615325
5750,0451410327
133,0553569902
3731,0553574116
1868,3442413508
1913,3442413508
712,0385479484
847,3257234015
5751,3257234015
5752,0030914566
5753,0425185796
5754,087923573X
5755,1573223328
3893,0399142614
5756,0375703128
1696,0553232320
5757,0440318688
1525,0345314980
5758,3455042457
5075,0380811812
5759,0452267110
5760,0451187261
3572,0425068293
3572,0553295233
5761,0743246071
143,0743417682
5762,0385507593
143,0345441036
580,0345441036
5763,0345366700
5763,0441470017
5763,0441046371
4634,0553575708
5764,0812542843
1181,0553281747
5765,1572971967
5766,1572971967
5767,1565049314
5768,1565049314
872,006109398X
4319,156947012X
2295,0312867549
1689,157322202X
5769,0879516283
3953,0879516283
5770,0879516283
1890,0812571339
574,037541200X
5771,0380732033
5772,0553278274
565,0553571885
274,014034294X
275,014034294X
5773,192883244X
5774,0934641641
5775,0934641641
5776,0934641641
5777,1851820442
5778,0446671444
5779,0446671444
596,0440717949
5780,0140502343
5781,0140502343
5782,0590478346
5783,0440474655
5784,0806968532
4314,0385318413
5785,1569873291
5786,1569870381
593,030701035X
5787,030701035X
3243,0439327660
5788,0439327660
5789,0439327660
5790,0439327660
5791,1885221665
2222,006441082X
5792,0590189344
4201,0590189344
5793,1561791334
5794,0553225413
5795,0451188586
5796,0451188586
5797,1561568805
4379,043921064X
1410,0717289079
5798,0842341137
5799,0439057469
5800,0439057469
5801,0590425587
5802,0440402921
1425,0316142336
5803,0310202639
5803,0310495512
5804,1889733008
5805,1889733008
5806,0440406943
5807,0440406943
5808,1856975770
5809,1568222033
5810,9531530319
5811,1567186483
5812,0738841943
5813,0738841943
5814,0806512687
5815,0806512687
4176,0875420486
463,0385333137
60,034538430X
616,0553576801
3383,1551668637
4997,0060169281
4172,1551666952
369,0553285785
369,0373484410
5816,0064405877
5817,0064405877
5818,0060009640
2682,0060182970
713,0399144897
3143,0061031089
5819,0312890273
1320,0446608378
1321,0446608378
436,0449001962
5820,074321269X
543,0385323921
3225,1551668440
5821,0446518700
5822,0451201906
5823,0812555058
5824,0441005543
5825,0312956681
5826,0373262736
4372,155166836X
1555,0451193288
133,0553578022
1012,0449219364
5827,1842328506
5828,0446516279
3143,0380775832
550,0440215900
3143,0380818760
1313,0446361836
3596,0517549069
4572,1567187277
3878,0373272359
1313,0446605883
5829,1567181562
760,0140187405
5830,0140187405
3866,0893753971
904,1853260584
5476,0590434985
177,0671739670
5831,0843953101
5832,0345308484
5833,0393307069
3055,0380789140
5834,0451453824
905,0440186927
57,0679783261
463,0679783261
5835,0375806717
5836,0515137057
5761,0743227441
5837,0670877999
4455,0312986289
5838,0812570901
1276,0671024108
5681,0345433491
5839,0671793888
5840,0679769447
3209,0671535455
18,1558743316
19,1558743316
1858,0345381432
5841,089919513X
5842,089919513X
5843,043919105X
5844,043919105X
5845,0553375067
351,0671452177
5846,0451143426
301,0553275976
2116,0553122509
1155,0140092323
5847,0441779131
433,0345387813
5848,0345387813
5849,1562927736
5850,0553293885
5851,0671795171
5852,0449702472
4598,0553564404
5853,0441873308
912,0812512421
5854,0553209833
5855,0553209833
1160,0553562398
1160,0553287532
905,0312979509
5856,0312979509
5857,0060199296
1562,0060199296
5858,1885365012
2876,0931580781
5859,0440214602
2965,0425191583
3730,0061097942
679,0449207145
5582,0380704900
760,0553278363
3072,0684717603
5860,0671666401
80,0671434225
19,0609609491
118,0609609491
25,3453136411
1277,0671742949
133,0553582127
713,0425169685
2034,0425132625
5474,0440225817
1696,0312982615
2614,0312982615
5491,0743456394
5861,0312270712
5862,0060163283
5863,0060163283
5864,0061091847
554,0553578308
5865,0393300498
554,0553578359
5866,0671529986
5867,1594570841
218,1853260061
1747,0440901588
938,0425146421
1489,1551666235
5868,0553281143
951,068419337X
433,0345305779
5869,0684827123
1998,0380792028
630,0821770195
3596,0517593343
5870,0969522908
2393,0842357424
532,051513225X
3977,0886773490
532,0515129933
532,051512088X
433,0345387805
5848,0345387805
433,0345316002
5871,0345316002
5848,0441003583
5872,0441005195
5872,0441004326
5872,0441005055
5873,0590034871
219,0425179648
5874,9070066882
1765,0553262807
1223,0679420916
5875,0895948028
5876,0446515612
5877,1569247137
5878,1569247137
5879,0671657860
5880,0515103292
5881,0060956283
5882,3596142172
5883,3596142172
5884,3404142942
3674,3453160789
5164,3453162358
5885,3257230044
3942,3257230044
554,354824971X
1294,345315178X
5886,3442727103
5887,3442727103
5888,344272144X
5889,3596147832
5890,3596147832
5891,3404139968
632,3453196643
5892,3442351472
5892,3442351472
5892,3442435285
5892,3442435285
5893,3442435285
5892,3442431379
5892,3442431379
176,3404143485
5894,3404143485
5895,3596223946
5892,3547717655
1204,3446200487
2166,3446200487
285,3446201882
5896,3446201882
5897,0759901260
1403,0679764003
2649,0812550609
4985,1560760516
4986,1560760516
5898,1560760516
5899,156076113X
5898,156076113X
574,0345422406
5900,0312194560
321,0553570951
2972,0451121082
598,0140345353
1090,0671644475
2156,0373122659
5901,037329221X
3448,0373259891
5902,0373122691
1382,0373122675
912,0812507274
5903,0070506728
5904,0070506728
5905,0070506728
5906,0525932593
5907,0525932593
5908,0810913763
5909,0810913763
5910,0865470561
5911,0688159141
1071,039449461X
5912,0449908615
5913,0963440349
5914,0312045875
4381,0312045875
5915,0671769316
5916,0671769316
5917,0671769316
5918,0806515015
5919,0767900936
5920,0767900936
5919,0060965991
5920,0060965991
5921,0060965991
5922,1559581719
415,0553213938
2260,1551668122
5923,0345444078
5924,0802137040
5925,0802137040
820,1860461670
5926,0375410198
5927,0375410198
119,0375700153
143,0451190548
1239,0671553046
5854,0553232940
2702,059010683X
1163,043942089X
1164,043942089X
5928,0684849224
5929,0006392466
5930,0452283825
5931,044661050X
5932,0425176045
4536,0449006158
5933,0486280381
1867,0671749102
5934,0687287529
492,0142003735
1555,0451168429
5935,006055584X
5936,006055584X
5937,0312104324
5938,0552138428
5939,0425180468
5940,0060092165
132,0061094234
5941,0425169855
132,0061099805
3236,0061099805
132,0061093491
132,0061090808
5942,0440223709
1502,157566691X
5943,0140272852
5944,9057592029
5945,0373121873
5946,1583483322
5947,1551668254
3522,0151004218
5948,0812970802
5949,0830708200
5950,0385249640
274,0590032496
275,0590032496
5951,1863738487
5952,0749720409
3454,0330363239
955,0553480669
5953,0140318909
955,0553269216
1189,0671000500
1189,0671663194
1189,0671464612
3248,0440220653
5954,0440210224
2663,0064405842
5955,0671001787
5956,0743407865
5005,3548602746
1051,379511733X
3043,3548256007
364,3548255329
5957,3548255329
364,354825621X
5957,354825621X
5958,3716022799
5959,3716022799
5960,3716022799
5961,3548364160
5962,3548364160
3043,3548257615
3043,3548256910
5963,3426622548
2793,0060987324
5964,3453863712
5965,0192823507
5966,0192823507
3768,0679986375
5967,1740595939
5968,1740595939
5969,0609604511
5970,2070364178
5971,0062505521
5972,0449911411
5973,007212248X
5609,0452254345
5974,0807115258
5975,0807115258
5976,0807115258
2447,0486290816
182,0486290816
5977,0880015829
3670,0449225313
5045,0553240765
411,0609603825
5978,0765349671
2256,0553585843
62,0425192733
3070,0060525460
550,0446326925
5979,0449206246
1821,155166285X
2644,0449207102
5980,0385471998
1868,0553575104
163,0895771845
5981,0895771845
5982,0895771845
585,0451403703
5983,0812564804
5984,0380756226
5978,0812589718
4257,0812571789
2642,0449222713
2642,0449215482
3363,0345327454
5985,0821720600
381,0913367346
5986,0892211105
1158,0671701045
484,0688084923
583,0440235146
5987,0445044454
5988,0446301809
5989,0553573489
5990,0786889411
5991,0671496107
377,0553257196
2683,0553257196
5992,055321246X
57,0451526368
282,0451526368
2228,0590433881
5993,0974375861
5994,0974375853
5536,0671522647
5995,0671541005
5996,0933662599
5997,0863186602
143,0525941908
3294,0525941908
5998,0767915054
5999,038533396X
6000,0394566300
6001,0394566300
6002,0394566300
6003,0842365826
1868,0736907386
6004,1576734005
119,0375700145
240,0452284449
6005,0312195168
6006,0446610542
6007,0679750169
6008,0679750169
6009,051759675X
6010,0671759299
6011,0671759299
6012,0440910099
6013,0590411292
6014,0684843560
6015,0553269151
6016,0553269151
6017,0486272753
403,067188803X
6018,1562451650
6019,009938860X
6020,0743202198
5847,0441371574
1360,0440111498
5847,0553273078
2492,0345321421
6021,0345321421
1064,0553286587
2976,0553286587
6022,0843952202
6023,0373227388
6024,0778320065
3893,0515121495
1998,0743456351
6025,0316804924
6026,080506270X
6027,080506270X
6028,0316130133
60,0425132951
188,0380759470
3022,0330303112
6029,0895888041
6030,1568849052
6031,1568849052
6032,1568849052
6033,1568849052
6034,0764550551
6035,0764550551
1617,0782903800
1617,0782903363
6036,1570641218
6037,0671648462
3777,0811833615
3778,0811833615
3777,0811821706
3778,0811821706
18,1558747613
19,1558747613
1642,1558747613
6038,0679755330
6039,0451526732
6040,0451526732
2682,0425083896
179,0451525795
6041,0451525795
6042,0451188454
1160,3499136457
6043,0759615365
6044,0312874472
281,0806516542
6045,0671704834
2003,0425166392
18,1558745718
19,1558745718
6046,1558745718
6047,1740592409
6048,1740592409
6049,1740592409
2505,0425176932
146,0425176932
875,0425176932
283,0881030368
252,1565117794
6050,1565117794
6051,1565117794
1116,0553580604
6052,340778063X
6053,340778063X
6054,3791535560
202,3442424402
1747,0440219507
1658,3446152962
6055,3446152962
6056,3446152962
6057,3746615429
352,2070374807
6058,2070401685
749,2253006629
2027,044021632X
3248,0590474782
634,0425117383
4017,0141308133
6059,0385260431
6060,0860682552
57,055321019X
6061,0060971185
6062,1580622119
6063,074343059X
1331,0060090375
6064,1582343047
6065,0520216202
6066,0380711516
6067,0890439702
